x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,train_C1
0.12009823,0.5130119,0.7494205,0.10406638,0.025294326,0.39445442,0.22933187,0.77113086,0.72630286,0.24553546,0.5887156,0.61923677
0.53249246,0.24651915,0.36759418,0.92546535,0.5211761,0.73863,0.8836348,0.12627172,0.4791956,0.7045024,0.034698687,0.72352
0.7015899,0.724155,0.13656285,0.8222281,0.6813153,0.93167126,0.03754755,0.9509351,0.5867784,0.4882493,0.6930433,0.8512096
0.14631341,0.020224018,0.76253384,0.14140116,0.1776248,0.21652493,0.81683606,0.0870966,0.33382368,0.9628417,0.18456046,0.6301643
0.35282636,0.7637505,0.49518126,0.5292611,0.4591492,0.26358864,0.3464023,0.25684637,0.23428039,0.51018167,0.40352643,0.6273187
0.79976624,0.49918327,0.62116337,0.4421842,0.9632674,0.60386133,0.5006914,0.644457,0.97161335,0.031653,0.9730463,0.6268522
0.8479721,0.60228294,0.42210406,0.24134952,0.29448056,0.6821784,0.12164471,0.90947884,0.5616786,0.62826526,0.8763364,0.6838636
0.31242546,0.14990863,0.5539495,0.7950173,0.78298044,0.4660503,0.7798542,0.0543227,0.29895407,0.1653567,0.49224135,0.61469114
0.19087234,0.8780542,0.18846092,0.40932018,0.5645059,0.013118052,0.3050155,0.35307777,0.13288854,0.36992443,0.21266745,0.6419246
0.64921075,0.361442,0.8202874,0.61923796,0.076431796,0.8543639,0.5882246,0.74744815,0.87998295,0.8288948,0.6568192,0.80116266
0.61707526,0.85544866,0.67604375,0.625254,0.22095352,0.5356943,0.48920774,0.4237652,0.054155126,0.11166098,0.06903113,0.61021805
0.0433204,0.40115267,0.3000731,0.33740145,0.73245364,0.3156652,0.6474024,0.53613937,0.8071208,0.58625776,0.5623791,0.6241728
0.4538739,0.625392,0.94190687,0.9572833,0.88842833,0.14397867,0.17208591,0.87028813,0.62530214,0.8865273,0.7794617,0.63446563
0.8862111,0.11070149,0.06592443,0.013180796,0.3765024,0.98913413,0.9552812,0.2341419,0.38796467,0.40799513,0.35105696,0.8877497
0.91262114,0.6821831,0.503362,0.55807537,0.5325098,0.36756346,0.72085714,0.8395524,0.26188657,0.97079915,0.31291372,0.6209846
0.49728614,0.07392616,0.3793482,0.47096747,0.043959405,0.5310755,0.37516057,0.20250575,0.5011075,0.44542542,0.80589384,0.6105311
0.001590428,0.82917136,0.8630017,0.8588585,0.32694915,0.9526392,0.9130171,0.39203185,0.9326811,0.026869338,0.52438116,0.8646529
0.5880064,0.40643007,0.23896867,0.17800063,0.8149498,0.16424593,0.19231991,0.50548923,0.17783,0.5483669,0.09536396,0.63325006
0.6769655,0.93142825,0.2568724,0.07433646,0.98293954,0.47498888,0.853801,0.3213595,0.7543607,0.26865238,0.6323327,0.6141648
0.23294373,0.3212478,0.625042,0.8956434,0.47149,0.6267845,0.008089637,0.7167826,0.009271844,0.8057754,0.24884965,0.64388347
0.26764184,0.5803992,0.116998255,0.2735533,0.12600027,0.8295949,0.5454684,0.8787275,0.42509606,0.72901565,0.4678691,0.78484446
0.82195306,0.15958145,0.9851568,0.68861026,0.63799965,0.05292468,0.3247574,0.022701513,0.6858131,0.18801737,0.9123892,0.6396567
0.78030837,0.80174416,0.059458323,0.98710895,0.11975603,0.22549255,0.79751736,0.28868845,0.84718317,0.59738904,0.94086194,0.62969637
0.31710657,0.44311932,0.9334723,0.042915333,0.6161218,0.8763092,0.080726944,0.67524636,0.10794954,0.0720111,0.4317666,0.8154969
0.17987028,0.71813995,0.324361,0.66288817,0.770633,0.5791232,0.61370075,0.9818063,0.457736,0.400526,0.15226133,0.6082376
0.72223413,0.04527827,0.6983939,0.37494457,0.27481508,0.30342525,0.2719097,0.11883766,0.7125895,0.92202675,0.7214133,0.6249113
0.51242614,0.55442065,0.8052769,0.38053298,0.4271723,0.11806658,0.6804612,0.8019871,0.35534337,0.14328489,0.0045128325,0.6359476
0.0849907,0.19387609,0.18710689,0.5904207,0.9308065,0.78060436,0.463656,0.15802833,0.60042787,0.68041205,0.6228611,0.752102
0.41760138,0.96499044,0.5706695,0.20475352,0.71379524,0.702165,0.99615204,0.49999726,0.965715,0.85462874,0.8398596,0.69805455
0.9845011,0.2940485,0.45251128,0.75839126,0.20961314,0.41475263,0.1543472,0.6045589,0.2050087,0.3136272,0.2864547,0.6179736
0.98292375,0.52273786,0.21457037,0.70971495,0.94493884,0.28826475,0.9250025,0.667321,0.5239984,0.7939648,0.16979185,0.62589186
0.4269912,0.22505906,0.8405565,0.26514754,0.4490661,0.5631044,0.20429105,0.31222534,0.27109778,0.2568423,0.7075715,0.6083892
0.07191972,0.9969059,0.4174794,0.8776818,0.1641828,0.8914069,0.74215055,0.09529648,0.17154042,0.20763996,0.98952776,0.8253302
0.5176847,0.2635865,0.54344636,0.089364335,0.6604861,0.24168503,0.39643946,0.9897283,0.9088207,0.74863875,0.38680476,0.628684
0.74726784,0.76958835,0.968508,0.15805538,0.50813293,0.43084398,0.5579278,0.18160957,0.016417813,0.4648654,0.8537126,0.6169064
0.162649,0.47382927,0.08667759,0.86805755,0.004005666,0.71740574,0.33723113,0.79404414,0.7790775,0.99023867,0.26893586,0.70872545
0.33797088,0.7495824,0.67092663,0.4900885,0.35138887,0.76445395,0.8745918,0.6125052,0.664019,0.5367399,0.049471118,0.74117255
0.7516316,0.0143432515,0.28908515,0.5438407,0.85508555,0.10301857,0.028894557,0.4764203,0.41698158,0.0152418725,0.5741912,0.6367885
0.83500886,0.8996383,0.7228227,0.7803161,0.40279046,0.18131955,0.5954126,0.21042003,0.11643614,0.6686011,0.54565746,0.6322584
0.26239842,0.35159206,0.3468367,0.19356683,0.89085734,0.96690136,0.25360748,0.8160035,0.86933386,0.13147533,0.08551257,0.8736837
0.23453645,0.6119641,0.8954326,0.5732869,0.7382378,0.5139541,0.7865841,0.52903384,0.68750113,0.33324927,0.36558524,0.61164564
0.66756034,0.12852383,0.019465523,0.39278755,0.249746,0.35349008,0.06977932,0.38411424,0.45023304,0.8742522,0.764693,0.62183195
0.5671264,0.65086615,0.46906853,0.3519819,0.08176013,0.038734913,0.9783379,0.6932132,0.6244195,0.09145148,0.4777169,0.6405123
0.030282795,0.10474346,0.60089856,0.6731591,0.5936932,0.8126013,0.13654757,0.32931334,0.3617496,0.61682796,0.8911089,0.77353436
0.47226733,0.8612093,0.14119177,0.05901131,0.80881286,0.6408998,0.66902536,0.014750995,0.1956657,0.91040033,0.6735447,0.6542332
0.9298276,0.37584543,0.7730336,0.9739386,0.2973046,0.49215972,0.45223442,0.9023012,0.9427079,0.3888981,0.19618982,0.61310273
0.8963335,0.8232734,0.33535376,0.45638838,0.64130795,0.87038285,0.24906862,0.04640837,0.8166212,0.9510921,0.2343252,0.8116639
0.45156404,0.4318441,0.70350826,0.5101706,0.15330113,0.028278627,0.903357,0.9330276,0.07147966,0.47650024,0.64710516,0.64107597
0.049799703,0.65681577,0.038700454,0.1321716,0.49921626,0.44985786,0.433404,0.72390366,0.48731652,0.051214553,0.9291147,0.61573166
0.6027834,0.07974686,0.9068741,0.84220386,0.98777574,0.6670808,0.71269304,0.36099544,0.7480877,0.52974373,0.45139146,0.67320436
0.63125676,0.57061124,0.5811696,0.9103459,0.84325784,0.9738935,0.366613,0.55970865,0.32460222,0.30949283,0.7891722,0.87808967
0.2166389,0.18110359,0.45714065,0.122119576,0.33126467,0.12788737,0.5209162,0.4158113,0.563893,0.7723965,0.32939517,0.6354015
0.2825276,0.9099815,0.7850105,0.7345629,0.047849655,0.33071327,0.050464436,0.24209248,0.99548256,0.69281435,0.10989222,0.62326396
0.8700574,0.3309909,0.16099262,0.29008648,0.5592902,0.55184484,0.8297673,0.84671456,0.240564,0.23384696,0.5096125,0.60919815
0.79330236,0.6928499,0.8524973,0.026259616,0.19857827,0.72436774,0.2944787,0.58170986,0.29254285,0.57450783,0.60638344,0.7135254
0.36710286,0.051052228,0.23434268,0.9412789,0.6944043,0.37738073,0.5776735,0.4446028,0.5376967,0.09991245,0.021238327,0.6203327
0.13617589,0.7957995,0.5236317,0.3270389,0.9109863,0.08020973,0.10283758,0.14981297,0.9029965,0.42755616,0.30122712,0.63814443
0.7039148,0.46861064,0.40545812,0.6483082,0.4146134,0.8023155,0.76103294,0.763209,0.14222224,0.9060897,0.8253352,0.7666849
0.5624053,0.9435885,0.10600974,0.60695285,0.2544782,0.6208548,0.16202313,0.063515306,0.78495985,0.18485811,0.416998,0.6395085
0.09799802,0.30371633,0.98003906,0.42648456,0.7586522,0.27777836,0.9452327,0.958878,0.045674007,0.6477652,0.95539016,0.6264331
0.3991772,0.54455733,0.27762696,0.8061735,0.6045701,0.19935401,0.46989802,0.6365107,0.39547643,0.81720734,0.7378948,0.6312128
0.9409154,0.21544299,0.65164447,0.21945517,0.100943044,0.91755587,0.6281072,0.28042337,0.65038455,0.3582355,0.13553965,0.8422142
0.93843204,0.5460433,0.84339106,0.5468095,0.3551237,0.37534842,0.3196299,0.2206282,0.62256265,0.47802386,0.45520562,0.62045217
0.40165305,0.21689036,0.2115609,0.4910412,0.85148805,0.7264858,0.53643596,0.8642671,0.35989663,0.9409013,0.9174238,0.71502066
0.10138917,0.942114,0.5462877,0.87102634,0.5040437,0.8044185,0.0034507923,0.5421716,0.1979764,0.5165009,0.63547623,0.7680673
0.5590064,0.30226514,0.41444597,0.1590081,0.008232007,0.078162394,0.8452565,0.4372606,0.9450225,0.05749962,0.23819757,0.6382782
0.70631427,0.79334867,0.08969588,0.08645658,0.16055489,0.27964258,0.20233056,0.7376011,0.115103915,0.77392435,0.52129793,0.62636817
0.1337689,0.46618223,0.9656818,0.87666804,0.66419053,0.61905694,0.91911995,0.35120976,0.8679977,0.2992977,0.106076844,0.63825727
0.36365807,0.69531214,0.29210976,0.26223978,0.94913477,0.915743,0.38663548,0.056209117,0.69033265,0.22060078,0.3255159,0.8410488
0.7967394,0.053476796,0.66807693,0.7087012,0.44494647,0.20120324,0.72842544,0.9193147,0.45306066,0.69910276,0.8007975,0.6310921
0.8686345,0.90756094,0.34394106,0.97495425,0.7971748,0.030145159,0.14629003,0.6540612,0.017734785,0.10241622,0.82933176,0.6409502
0.28395817,0.3285327,0.72577137,0.061917156,0.30862203,0.86858726,0.9920024,0.25895697,0.78039837,0.56529045,0.28947496,0.8105247
0.21715382,0.5730432,0.016563341,0.6741748,0.093563475,0.66526973,0.45413435,0.08496626,0.6612027,0.8918658,0.009427987,0.6718994
0.6307494,0.18355799,0.89840496,0.35488772,0.5815694,0.4517089,0.6748464,0.9413426,0.41416928,0.43286872,0.610318,0.61562204
0.6042901,0.65827096,0.5979416,0.39183292,0.7495248,0.12585321,0.2789907,0.14002942,0.52584,0.6502666,0.14728585,0.63551325
0.0483006,0.08122538,0.47195533,0.57032,0.2380776,0.9760098,0.6246864,0.7769086,0.27293542,0.1756431,0.7338956,0.87944037
0.4511024,0.8218297,0.7700696,0.1926122,0.39063618,0.5539456,0.08731903,0.56799525,0.16924499,0.34401682,0.95145106,0.6089933
0.8968027,0.43036178,0.14410277,0.77734923,0.9026303,0.32866362,0.80801535,0.45440188,0.9065213,0.82251465,0.4288081,0.6234261
0.9332874,0.86269116,0.7065402,0.2910392,0.05911459,0.96502745,0.51118857,0.59887606,0.78238773,0.25934246,0.39068016,0.87247145
0.46881503,0.37728962,0.332511,0.73753166,0.547613,0.18310775,0.35299474,0.48615253,0.043105826,0.7847505,0.9778986,0.6321394
0.027868092,0.6493881,0.90988404,0.1230723,0.8310892,0.35529327,0.8278221,0.1718619,0.39654928,0.73441935,0.69588226,0.6216763
0.56954885,0.10328783,0.035866402,0.9133147,0.34302133,0.5120952,0.044627685,0.8076883,0.6514613,0.21294849,0.17360336,0.6117952
0.6641842,0.6095092,0.45998985,0.8411901,0.48756975,0.8146433,0.8780201,0.11681431,0.29049152,0.99274313,0.5858163,0.77495617
0.23792012,0.12609231,0.57814455,0.12926385,0.9990713,0.036626544,0.21980962,0.9721074,0.5356415,0.4556468,0.04559499,0.64060086
0.26486653,0.902097,0.16382024,0.5091568,0.65309525,0.49006638,0.6951376,0.68492687,0.90459394,0.0010191249,0.2651179,0.6132172
0.8325485,0.35401213,0.7819937,0.4534806,0.14116311,0.6429568,0.41192746,0.29072306,0.14381577,0.54205173,0.8653997,0.6556944
0.7520778,0.7471583,0.23137178,0.22236101,0.6009659,0.5651441,0.96284866,0.024481528,0.32666874,0.1330025,0.7686283,0.6083086
0.337517,0.011880525,0.85540086,0.80718917,0.104653984,0.28615406,0.18356118,0.8886704,0.5659635,0.65840715,0.35377127,0.6259646
0.1611574,0.7720163,0.40250903,0.4293904,0.258675,0.23958984,0.6535056,0.7068595,0.99386984,0.8610048,0.073762506,0.6288546
0.7487519,0.47628057,0.5265268,0.6079685,0.754562,0.8934621,0.49921757,0.31956783,0.23895521,0.3395384,0.5496528,0.8266681
0.51715434,0.99835753,0.97712857,0.64534134,0.9147279,0.7155336,0.5796802,0.51141465,0.81920856,0.6183528,0.2079964,0.70744663
0.072442375,0.26506057,0.1089742,0.3260843,0.4110398,0.432634,0.30037606,0.40563375,0.07406311,0.08125993,0.6696063,0.61679655
0.42842928,0.52129006,0.64875627,0.938312,0.19451876,0.10482405,0.77082115,0.18891558,0.48622847,0.37565598,0.8871085,0.63672805
0.9814781,0.22357354,0.2805825,0.025304988,0.6986317,0.7625973,0.11651735,0.8336072,0.7469957,0.9166842,0.4894653,0.7398282
0.9879533,0.96742207,0.011437538,0.4450748,0.46324447,0.8784045,0.838313,0.89634097,0.052317455,0.44389775,0.12280243,0.81691927
0.4141415,0.29650348,0.8874083,0.5302615,0.95906526,0.22343744,0.055102583,0.0011763228,0.8052792,0.98099357,0.5048204,0.6297488
0.082568325,0.55200046,0.37055072,0.14429174,0.6776018,0.3013852,0.52994984,0.3428697,0.6276015,0.5616138,0.786273,0.62502253
0.51484096,0.19141728,0.74653304,0.8232285,0.18123129,0.5812335,0.37173977,0.69918466,0.39026013,0.020580683,0.3402883,0.6098222
0.7188504,0.71669585,0.7654365,0.9225137,0.021061756,0.77879924,0.705124,0.38230708,0.5603577,0.8042511,0.9319521,0.7508474
0.18324634,0.043796457,0.13359118,0.10312701,0.525241,0.11992353,0.42193028,0.51912576,0.29763708,0.27884346,0.44043705,0.63582605
0.319567,0.8031997,0.6240597,0.723297,0.86920434,0.4166246,0.89725345,0.8259004,0.13570087,0.20125999,0.2214758,0.6178521
0.7778404,0.44459733,0.49223307,0.31016028,0.36557493,0.7003749,0.23905914,0.21224558,0.8827992,0.7227313,0.6519576,0.696773
0.8224069,0.5789251,0.55092514,0.014118259,0.87667775,0.5292719,0.6337232,0.4784699,0.58811456,0.069511406,0.74866796,0.610626
0.26719552,0.15812978,0.42495427,0.96023685,0.38866472,0.36942202,0.47941896,0.6221702,0.33515587,0.60660285,0.13276137,0.6208412
0.23145978,0.93291384,0.8172696,0.3383389,0.2326291,0.16612,0.9493835,0.7843908,0.23145281,0.93624663,0.41233057,0.63317907
0.67845714,0.32269564,0.19128741,0.6282075,0.72119004,0.95085114,0.1700796,0.1795402,0.9687818,0.395217,0.96817666,0.8634518
